Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
31_RT,3,Q1,Animal,Rabbit,4,1.67,12.0,1,4,3,0,20,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8688,0.8719,0.0,0.0,2960.99,1464.06,1.6,1.3,-0.8688,-0.8719,0.136,0.106,2.0,0.66,0.658,0.091,0.0571,0.02203,0.2,0.332,20.4,22.6,1,3.01,4,0,301.764,24.395348837209305,0.234,2.06,0.0,0.0,0.036,0.0,0.0,0.0,0.064,0.144,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.6132,0.26777408637873745,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.0030999999999999917,0.0,-1496.9299999999998,-0.30000000000000004,-0.0030999999999999917,-0.030000000000000013,-1.3399999999999999,-0.5670000000000001,-0.03507,0.132,2.200000000000003,-277.3686511627907,1.826,0.0,-0.036,0.0,0.07999999999999999,0.0,-1.6,0.0,0.0,-0.3454259136212625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
31_RT,3,Q2,Speed,Speed2,6,1.67,12.0,1,4,3,0,20,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8676,1.0,0.0,0.0,2572.02,2676.63,2.3,2.8,-0.8676,-1.0,0.134,0.174,2.2,2.02,0.233,0.029,0.02226,0.0,0.4,0.0,19.2,0.0,1,1.484,6,0,256.87600000000003,312.3854447439353,0.0,0.281,0.423,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154,0.6448787061994609,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.13239999999999996,0.0,104.61000000000013,0.5,-0.13239999999999996,0.03999999999999998,-0.18000000000000016,-0.20400000000000001,-0.02226,-0.4,-19.2,55.50944474393526,0.281,-0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27052129380053913,0.0,0.0,0.0,5.0,0.2,2.103,2.103,0.0,0.0,0.18,0.0,0.0,0.404,0.0,0.2,0.0,0.9243,0.0,3060.54,1.9,-0.9243,0.137,2.055,0.0,0.0,0.0,0.246,0.0,0.0,0.392,8.0,1.6,1303.08,0.255,0.02129,0.0,1.8,1.0,3.01,4.0,0.0,0
31_RT,3,Q3,Sign,Markings,6,1.67,12.0,1,4,3,0,20,0,1,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.2532,0.067,0.0,0.0,2850.18,1447.68,2.9,2.6,-0.2291,-0.067,0.187,0.037,1.2,0.66,1.14,0.365,0.06134,0.0001,0.4,0.0,16.8,60.8,1,1.506,6,0,181.828,28.35989375830013,0.0,0.448,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368,0.456,0.5784,0.399734395750332,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.4,0.0,-0.18619999999999998,0.0,-1402.4999999999998,-0.2999999999999998,0.1621,-0.15,-0.5399999999999999,-0.7749999999999999,-0.061239999999999996,-0.4,44.0,-153.46810624169987,0.448,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,-0.9120000000000001,-0.17866560424966804,0.0,0.0,0.0,5.0,0.4,1.857,0.972,0.0,0.0,0.696,0.0,0.0,0.039,0.0,0.2,0.0,0.365,0.0,3249.65,2.7,-0.365,0.187,1.028,0.0,0.0,0.0,0.74,0.0,0.0,0.078,6.0,1.2,1137.71,0.941,0.09899,0.2,12.9,1.0,1.484,6.0,0.0,0
32_RT,3,Q1,Animal,Rabbit,5,18.0,20.0,3,1,2,0,62,1,0,36.0,7.29,0,0,5.0,0.2,0.364,0,0,0.2,0.243,0.0,0.0,0.8382,0.5076,0.0,0.0,2828.83,2207.01,1.9,0.7,-0.8382,-0.5076,0.136,0.08,1.6,0.61,0.062,0.035,0.06834,0.01944,0.0,0.0,0.0,12.0,1,8.236,5,1,90.662,41.84555609519184,0.135,4.476,0.0,0.0,0.067,0.0,0.04,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516,0.4521612433220011,External_Hazard,Not_Applicable,-28.71,0,0.16399999999999998,0,0.04299999999999998,0.0,-0.3305999999999999,0.0,-621.8199999999997,-1.2,0.3305999999999999,-0.05600000000000001,-0.9900000000000001,-0.026999999999999996,-0.0489,0.0,12.0,-48.81644390480817,4.341,0.0,-0.067,-0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,-0.4994387566779989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
32_RT,3,Q2,Speed,Speed2,5,18.0,20.0,3,1,2,0,62,1,0,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7829,0.8902,0.0,0.0,2442.53,3066.43,1.4,1.8,-0.7829,-0.8902,0.118,0.061,1.2,1.84,0.064,0.078,0.02165,6e-05,0.0,0.0,0.0,47.3,1,1.629,5,0,73.52799999999999,321.22774708410066,0.0,0.104,0.0,0.0,0.045,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.9097605893186004,External_Hazard,Not_Applicable,-12.0,0,-0.2,0,-0.2,0.0,0.10729999999999995,0.0,623.8999999999996,0.40000000000000013,-0.10729999999999995,-0.056999999999999995,0.6400000000000001,0.013999999999999999,-0.021589999999999998,0.0,47.3,247.69974708410066,0.104,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.08123941068139962,1.0,12.0,0.0,5.0,0.2,1.744,1.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.978,0.0,3118.82,1.2,-0.978,0.198,1.881,0.0,0.034,0.0,0.0,0.0,0.0,0.0,8.0,1.6,1123.34,1.081,0.00272,0.4,32.0,1.0,8.236,5.0,1.0,0
32_RT,3,Q3,Sign,Markings,5,18.0,20.0,3,1,2,0,62,1,0,24.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0311,0.0668,0.0,0.0,3002.59,1892.92,1.3,1.1,-0.0311,-0.0668,0.093,0.097,1.6,0.46,0.043,0.001,0.00045,0.00152,0.0,0.0,0.0,0.0,1,2.168,5,0,94.0,29.53413284132841,0.226,0.969,0.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.458,0.5152,0.341789667896679,External_Hazard,Not_Applicable,-24.0,0,-0.4,0,0.0,0.0,0.035699999999999996,0.0,-1109.67,-0.19999999999999996,-0.035699999999999996,0.0040000000000000036,-1.1400000000000001,-0.041999999999999996,0.0010700000000000002,0.0,0.0,-64.46586715867159,0.743,0.0,-0.438,0.0,0.0,0.0,0.0,0.0,-1.302,-0.17341033210332102,2.0,24.0,0.0,5.0,0.2,2.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3915,0.0,4007.42,1.1,-0.3915,0.091,2.096,0.078,0.0,0.0,0.039,0.0,0.0,0.0,5.0,1.0,269.4,0.303,0.02895,0.2,33.5,1.0,1.629,5.0,0.0,0
33_RT,3,Q1,Animal,Rabbit,5,6.0,1.0,3,3,2,0,70,0,1,0.0,0.0,0,0,5.0,0.2,0.255,0,0,0.0,0.255,0.0,0.0,0.4718,0.8038,0.0,0.0,2088.87,1495.89,1.5,2.8,-0.4599,-0.8038,0.212,0.093,1.6,0.77,1.714,0.838,0.15644,0.03124,0.2,0.255,4.1,41.7,0,3.914,5,1,166.628,35.19928461931528,0.0,2.594,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879999999999999,0.3124680633622893,External_Hazard,Not_Applicable,0.0,0,0.05499999999999999,0,0.255,0.0,0.33199999999999996,0.0,-592.9799999999998,1.2999999999999998,-0.3439,-0.119,-0.8300000000000001,-0.876,-0.1252,0.05499999999999999,37.6,-131.4287153806847,2.594,-0.56,0.0,0.0,0.097,0.0,0.0,0.0,0.0,-0.5755319366377106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
33_RT,3,Q2,Speed,Speed2,7,6.0,1.0,3,3,2,0,70,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7681,1.0,0.0,0.0,2330.91,3453.99,2.9,3.5,-0.7681,-1.0,0.188,0.157,2.2,3.1,0.349,0.069,0.07202,0.0,0.4,0.619,9.0,27.5,1,1.615,7,0,222.102,523.312693498452,0.0,0.536,0.136,0.0,0.083,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561999999999999,0.5752321981424148,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.2319,0.0,1123.08,0.6000000000000001,-0.2319,-0.031,0.8999999999999999,-0.27999999999999997,-0.07202,0.21899999999999997,18.5,301.210693498452,0.536,-0.136,0.06699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.38096780185758516,1.0,12.0,0.0,5.0,0.4,0.361,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.7601,0.0,2400.83,2.6,-0.7601,0.198,0.466,0.0,0.0,0.0,0.136,0.0,0.0,0.0,12.0,2.4,1572.74,0.833,0.09505,0.4,9.0,0.0,3.914,5.0,1.0,0
33_RT,3,Q3,Sign,Markings,7,6.0,1.0,3,3,2,0,70,0,1,12.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2245,0.2907,0.0,0.0,1747.75,1774.51,3.4,2.8,-0.2212,-0.2876,0.225,0.057,1.4,0.86,1.244,0.578,0.05674,0.05401,0.4,0.0,8.9,51.5,1,2.314,7,0,75.42999999999999,60.96802074330164,0.505,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074,0.031,0.6841999999999999,0.5133967156439068,External_Hazard,Not_Applicable,-12.0,0,0.0,0,0.0,0.0,0.06620000000000001,0.0,26.75999999999999,-0.6000000000000001,-0.06640000000000001,-0.168,-0.5399999999999999,-0.666,-0.0027299999999999963,-0.4,42.6,-14.46197925669835,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0430000000000001,-0.17080328435609315,1.0,12.0,0.0,5.0,0.0,1.688,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219,0.0,1747.75,3.4,-0.2182,0.225,1.074,0.505,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,377.15,1.248,0.05561,0.4,8.9,1.0,1.615,7.0,0.0,0
34_RT,3,Q1,Animal,Rabbit,1,27.0,5.0,3,4,1,0,81,1,0,36.0,0.0,0,0,5.0,0.4,0.338,0,0,0.2,0.0,0.0,0.0,0.6551,0.927,0.0,0.0,3265.42,2931.99,1.7,1.0,-0.6551,-0.927,0.124,0.094,2.4,2.37,0.695,0.083,0.04664,0.00111,0.2,0.338,18.1,17.1,0,2.957,1,1,308.15999999999997,318.112952316537,0.0,0.0,0.508,0.0,0.0,0.0,0.171,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642,0.9776800811633413,External_Hazard,Not_Applicable,-36.0,0,-0.062,0,-0.2,0.0,0.27190000000000003,0.0,-333.4300000000003,-0.7,-0.27190000000000003,-0.03,-0.029999999999999805,-0.612,-0.04553,0.138,-1.0,9.95295231653705,0.0,-0.508,0.0,-0.171,0.066,0.0,0.0,0.0,0.0,0.1134800811633413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
34_RT,3,Q2,Speed,Speed2,6,27.0,5.0,3,4,1,0,81,1,0,36.0,35.17,0,0,5.0,0.2,0.586,0,0,0.2,0.0,0.0,0.0,0.5546,0.8975,0.0,0.0,2913.03,2625.9,1.4,3.2,-0.5546,-0.8975,0.113,0.141,2.8,4.69,0.613,0.067,0.02854,0.00036,0.2,0.586,59.6,26.3,1,1.706,6,0,384.284,449.3200468933177,0.0,0.296,2.115,0.288,0.0,0.106,0.113,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.5458,0.5756154747948418,External_Hazard,Not_Applicable,-0.8299999999999983,0,0.38599999999999995,0,-0.2,0.0,0.3429,0.0,-287.1300000000001,1.8000000000000003,-0.3429,0.027999999999999983,1.8900000000000006,-0.546,-0.02818,0.38599999999999995,-33.3,65.03604689331769,0.296,-1.8270000000000002,0.106,-0.079,0.0,0.0,0.0,-0.043,0.0,0.029815474794841812,4.0,48.0,0.0,5.0,0.4,0.244,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359,0.0,2512.01,1.6,-0.9359,0.131,0.27,0.246,0.16,0.0,0.339,0.0,0.039,0.0,12.0,2.4,1279.31,0.123,0.0082,0.0,5.8,0.0,2.957,1.0,1.0,0
34_RT,3,Q3,Sign,Markings,1,27.0,5.0,3,4,1,0,81,1,0,24.0,39.45,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.4093,0.5145,0.0,0.0,3074.72,4073.93,2.3,1.9,-0.3776,-0.5073,0.171,0.071,1.4,0.82,1.439,0.776,0.08733,0.1399,0.2,0.0,12.5,55.1,0,6.083,1,1,163.07999999999998,82.55137267795496,0.0,1.57,0.435,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1.177,1.212,0.6776,0.5314811770507973,External_Hazard,Not_Applicable,15.450000000000003,0,-0.4,0,-0.2,0.0,0.10519999999999996,0.0,999.21,-0.3999999999999999,-0.12969999999999998,-0.10000000000000002,-0.58,-0.663,0.05256999999999999,-0.2,42.6,-80.52862732204503,1.57,-0.435,0.037,0.0,0.0,0.0,0.031,0.0,0.03499999999999992,-0.14611882294920264,4.0,48.0,0.0,5.0,0.4,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6024,0.0,3187.24,2.0,-0.6024,0.143,0.488,0.0,0.031,0.0,0.435,0.0,0.0,0.0,10.0,2.0,983.43,0.779,0.06341,0.2,31.1,1.0,1.706,6.0,0.0,0
35_RT,3,Q1,Animal,Rabbit,5,36.0,5.0,5,4,1,0,88,0,1,0.0,0.0,0,0,5.0,0.2,0.202,0,0,0.2,0.202,0.0,0.0,0.9282,0.7973,0.0,0.0,2224.48,3305.09,1.7,1.4,-0.9282,-0.7973,0.238,0.026,1.8,1.42,0.075,0.143,0.00833,0.01299,0.4,0.202,24.8,88.3,0,4.941,5,1,195.31,252.76867030965394,0.0,1.585,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140000000000001,0.6587735276259866,External_Hazard,Not_Applicable,0.0,0,0.0020000000000000018,0,0.0020000000000000018,0.0,-0.13090000000000002,0.0,1080.6100000000001,-0.30000000000000004,0.13090000000000002,-0.212,-0.3800000000000001,0.06799999999999999,0.004659999999999999,-0.198,63.5,57.45867030965394,1.585,-0.93,0.0,0.0,0.101,0.0,0.0,0.0,0.0,-0.15522647237401344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
35_RT,3,Q2,Speed,Speed2,7,36.0,5.0,5,4,1,0,88,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7474,1.0,0.0,0.0,2885.88,2228.89,1.6,1.5,-0.7474,-1.0,0.039,0.276,2.2,3.23,0.215,0.047,0.06263,0.0,0.4,0.0,70.3,10.2,1,1.548,7,0,337.784,323.28811369509043,0.0,0.443,1.27,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.746,0.5872093023255814,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.25260000000000005,0.0,-656.9900000000002,-0.10000000000000009,-0.25260000000000005,0.23700000000000002,1.0299999999999998,-0.16799999999999998,-0.06263,-0.4,-60.099999999999994,-14.495886304909561,0.443,-1.27,0.0,0.07,0.0,0.0,0.0,0.126,0.0,-0.15879069767441856,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013.31,1.3,-1.0,0.169,1.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,485.6,0.447,0.0,0.4,23.0,0.0,4.941,5.0,1.0,0
35_RT,3,Q3,Sign,Markings,7,36.0,5.0,5,4,1,0,88,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.1657,0.0765,0.0,0.0,2532.1,1637.31,2.2,1.9,-0.1657,-0.0765,0.137,0.012,1.4,0.7,0.048,0.126,0.02837,0.00154,0.4,0.232,34.9,94.1,1,4.303,7,0,186.906,35.22658610271904,0.0,1.52,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089,0.866,0.39367882872414595,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.08919999999999999,0.0,-894.79,-0.30000000000000027,0.08919999999999999,-0.125,-0.7,0.078,-0.02683,-0.168,59.199999999999996,-151.67941389728097,1.52,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.089,-0.47232117127585405,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.9031,0.0,2314.99,1.5,-0.9031,0.176,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0,6.0,1.2,664.98,0.056,0.02028,0.2,23.6,1.0,1.548,7.0,0.0,0
36_RT,3,Q1,Animal,Rabbit,1,24.0,0.0,4,4,1,0,79,1,0,0.0,16.4,0,0,5.0,0.0,0.273,0,0,0.0,0.273,0.0,0.0,0.542,0.8377,0.0,0.0,2142.42,2033.93,1.3,2.1,-0.5374,-0.8377,0.32,0.114,1.8,1.5,0.681,0.11,0.13994,0.05868,0.4,0.273,4.1,64.0,0,7.317,1,1,151.47,96.90856908569086,0.0,1.131,0.797,0.0,0.0,0.0,0.233,0.508,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.7939999999999999,0.7196938636053027,External_Hazard,Not_Applicable,16.4,0,0.273,0,0.273,0.0,0.29569999999999996,0.0,-108.49000000000001,0.8,-0.3003,-0.20600000000000002,-0.30000000000000004,-0.5710000000000001,-0.08126,-0.127,59.9,-54.56143091430914,1.131,-0.797,0.0,0.275,0.103,0.0,0.0,0.309,0.0,-0.07430613639469719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
36_RT,3,Q2,Speed,Speed2,7,24.0,0.0,4,4,1,0,79,1,0,36.0,44.74,1,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2530.7,2233.54,1.9,2.4,-1.0,-1.0,0.134,0.438,2.4,2.98,0.151,0.045,0.0,0.0,0.2,0.0,50.4,0.0,1,1.341,7,0,232.552,372.9231916480239,0.0,0.482,1.258,0.133,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7484,0.46308724832214765,External_Hazard,Not_Applicable,8.740000000000002,-1,0.0,0,0.0,0.0,0.0,0.0,-297.15999999999985,0.5,0.0,0.304,0.5800000000000001,-0.106,0.0,-0.2,-50.4,140.37119164802388,0.482,-1.125,0.0,0.105,0.0,0.0,0.0,0.0,0.0,-0.2853127516778523,1.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.215,0.0,1.0,0.0,0.0,1.0,0.0,2374.85,1.7,-1.0,0.096,0.0,0.0,0.0,0.205,0.957,0.0,0.0,0.0,11.0,2.2,1117.5,0.07,0.0,0.4,60.6,0.0,7.317,1.0,1.0,1
36_RT,3,Q3,Sign,Markings,1,24.0,0.0,4,4,1,0,79,1,0,0.0,18.17,0,0,5.0,0.4,0.303,0,0,0.2,0.303,0.0,0.0,0.1906,0.7503,0.0,0.0,2930.03,3073.97,2.5,2.8,-0.1858,-0.7503,0.185,0.013,2.0,2.73,0.204,0.208,0.00567,0.10766,0.4,0.303,29.4,94.5,0,3.302,1,1,279.568,406.12961841308294,0.0,0.162,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.296,0.8321999999999999,0.8612961841308299,External_Hazard,Not_Applicable,18.17,0,-0.09700000000000003,0,0.10299999999999998,0.0,0.5597,0.0,143.9399999999996,0.2999999999999998,-0.5645,-0.172,0.73,0.0040000000000000036,0.10199000000000001,-0.09700000000000003,65.1,126.56161841308295,0.162,-0.379,0.0,0.0,0.0,0.0,0.0,0.0,-0.16400000000000003,0.029096184130829927,1.0,12.0,0.0,5.0,0.4,0.0,0.0,0.264,0.0,0.0,0.0,0.408,0.179,1.0,0.2,1.0,0.7335,0.558,2166.28,1.2,0.4232,0.067,0.0,0.0,0.187,0.0,0.0,0.0,0.52,0.179,9.0,1.8,814.21,2.1,0.40351,0.2,81.7,1.0,1.341,7.0,0.0,0
