Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
32_RT,5,Q1,Animal,Dog,5.0,18.0,20.0,3,1,2,0,52,1,0,24.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9219,0.7999,0.0,0.0,3175.47,1232.89,1.8,2.3,0.9219,0.7999,0.177,0.057,1.2,0.96,0.392,0.251,0.01214,0.00696,0.4,0.0,14.1,46.7,1,2.075,5.0,0,72.074,33.40722891566264,0.827,1.661,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.8126,0.1995180722891567,External_Hazard,Not_Applicable,-24.0,0,-0.2,0,-0.2,0.0,-0.122,0.0,-1942.5799999999997,0.4999999999999998,-0.122,-0.12,-0.24,-0.14100000000000001,-0.00518,-0.4,32.6,-38.666771084337356,0.8340000000000001,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037,-0.6130819277108432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
32_RT,5,Q2,Name,Name2,6.0,18.0,20.0,3,1,2,0,52,1,0,12.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.896,0.0,0.0,3206.38,2268.28,2.1,2.2,1.0,0.896,0.117,0.03,1.4,1.39,0.443,0.366,0.0,0.00684,0.4,0.462,28.3,82.0,1,2.163,6.0,0,183.92000000000002,115.35367545076284,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.9878,0.9334257975034673,Dashboard_Recall,Working_Memory,-12.0,0,0.0,0,0.0,0.0,-0.10399999999999998,0.0,-938.0999999999999,0.10000000000000009,-0.10399999999999998,-0.08700000000000001,-0.010000000000000009,-0.07700000000000001,0.00684,0.062,53.7,-68.56632454923718,0.0,-0.047,0.0,0.0,0.0,0.144,0.0,0.0,0.0,-0.014,-0.054374202496532686,2.0,24.0,0.0,5.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3572.07,1.8,1.0,0.127,0.094,0.0,0.0,0.0,0.039,0.0,0.0,0.106,0.0,8.0,1.6,1101.0,0.782,0.0,0.4,34.1,1.0,2.075,5.0,0.0,0
32_RT,5,Q3,Sign,FrostDam,6.0,18.0,20.0,3,1,2,0,52,1,0,24.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.1536,0.125,0.0,0.0,3147.44,0.0,2.0,1.4,0.1536,0.125,0.085,0.095,1.2,0.0,0.625,0.294,0.02356,0.00311,0.2,0.559,64.3,43.2,1,3.576,6.0,0,87.374,0.0,0.0,2.052,0.0,0.0,0.0,0.0,0.0,0.0,1.051,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.7806,0.302572706935123,External_Hazard,Not_Applicable,-24.0,0,-0.4,0,-0.2,0.0,-0.028599999999999987,0.0,-3147.44,-0.6000000000000001,-0.028599999999999987,0.009999999999999995,-1.2,-0.331,-0.020450000000000003,0.35900000000000004,-21.099999999999994,-87.374,2.052,0.0,0.0,0.0,-0.609,0.0,0.0,0.0,0.0,-0.046,-0.47802729306487696,2.0,24.0,0.0,5.0,0.4,4.324,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.255,0.0,2886.69,2.1,0.255,0.099,1.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,185.37,0.586,0.0506,0.4,47.5,1.0,2.163,6.0,0.0,0
33_RT,5,Q1,Animal,Dog,7.0,6.0,1.0,3,3,2,0,53,0,1,36.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.5737,0.5772,0.0,0.0,2410.54,3527.0,1.4,2.5,0.5582,0.5772,0.181,0.108,3.0,0.46,1.15,0.244,0.18399,0.10204,0.2,0.0,0.0,14.5,1,2.182,7.0,0,435.514,95.21081576535289,0.0,1.32,0.134,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,1.053,0.0,0.0,0.0,0.118,0.259,0.0,0.0,0.7242,0.2763519706691108,External_Hazard,Not_Applicable,-36.0,0,-0.2,0,-0.2,0.0,0.0035000000000000586,0.0,1116.46,1.1,0.019000000000000017,-0.073,-2.54,-0.9059999999999999,-0.08194999999999998,-0.2,14.5,-340.3031842346471,1.32,-0.134,0.0,-0.074,0.0,0.0,-1.053,0.0,0.14100000000000001,0.0,-0.44784802933088913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
33_RT,5,Q2,Name,Name2,7.0,6.0,1.0,3,3,2,0,53,0,1,0.0,59.53,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7986,1.0,0.0,0.0,2929.72,2873.69,2.7,2.5,0.7986,1.0,0.167,0.134,2.4,2.48,0.191,0.017,0.05884,0.0,0.0,0.0,0.0,0.0,1,2.016,7.0,0,476.316,440.4365079365079,0.0,0.345,0.292,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.733,0.04,0.0,0.0,0.086,0.0,0.398,0.0,0.6982,0.7941468253968254,Dashboard_Recall,Visual_Search,59.53,0,-0.4,0,-0.2,0.0,0.20140000000000002,0.0,-56.029999999999745,-0.20000000000000018,0.20140000000000002,-0.033,0.08000000000000007,-0.174,-0.05884,0.0,0.0,-35.87949206349208,0.345,-0.292,0.0,0.03,0.0,0.0,-0.693,0.0,-0.086,-0.398,0.09594682539682531,0.0,0.0,0.0,5.0,0.4,1.349,0.0,0.708,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.2,0.0,0.8984,0.0,2235.71,2.4,0.8984,0.165,0.842,0.0,0.492,0.0,0.0,0.0,0.0,0.398,0.208,9.0,1.8,908.1,0.149,0.04092,0.4,0.0,1.0,2.182,7.0,0.0,0
33_RT,5,Q3,Sign,FrostDam,7.0,6.0,1.0,3,3,2,0,53,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.2756,0.0022,0.0,0.0,1976.13,2451.02,3.0,2.8,0.2551,-0.0001,0.161,0.156,2.2,1.29,0.332,0.009,0.14589,1e-05,0.2,0.0,13.4,0.0,1,1.554,7.0,0,159.222,126.62805662805663,0.296,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.197,0.0,0.0,0.0,0.0,0.0,0.0,1.169,0.0,0.0,0.0,0.6402,0.6029601029601029,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.27340000000000003,0.0,474.8899999999999,-0.20000000000000018,-0.2552,-0.0050000000000000044,-0.9100000000000001,-0.323,-0.14587999999999998,-0.2,-13.4,-32.59394337194338,0.124,0.0,0.0,0.0,-0.137,0.0,0.0,0.0,-1.169,0.0,-0.03723989703989705,0.0,0.0,0.0,5.0,0.4,0.204,0.0,0.0,0.0,0.0,0.0,0.149,0.0,1.12,0.0,0.2,0.0,0.3856,0.0,2179.04,3.0,0.365,0.158,0.334,0.0,0.0,0.0,0.0,0.0,0.187,0.0,1.169,11.0,2.2,1095.23,0.377,0.19331,0.4,13.4,1.0,2.016,7.0,0.0,0
34_RT,5,Q1,Animal,Dog,4.0,27.0,5.0,3,4,1,0,68,1,0,48.0,19.47,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6668,0.999,0.0,0.0,2884.13,1724.45,1.6,1.4,0.6668,0.999,0.14,0.056,2.4,2.27,0.478,0.362,0.13047,0.0,0.0,0.0,0.0,58.8,1,3.082,4.0,0,298.656,214.74691758598314,0.0,0.23,0.171,0.0,0.0,0.0,0.035,0.062,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359999999999999,0.9052563270603505,External_Hazard,Not_Applicable,-28.53,0,-0.2,0,-0.2,0.0,0.33220000000000005,0.0,-1159.68,-0.20000000000000018,0.33220000000000005,-0.08400000000000002,-0.1299999999999999,-0.11599999999999999,-0.13047,0.0,58.8,-83.90908241401686,0.23,-0.171,0.0,0.026999999999999996,0.0,0.0,-0.114,0.0,0.0,0.0,-0.030743672939649414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
34_RT,5,Q2,Name,Name2,7.0,27.0,5.0,3,4,1,0,68,1,0,24.0,23.83,0,0,5.0,0.4,0.794,0,1,0.4,0.0,0.0,0.0,0.8268,0.8169,0.0,0.0,2589.34,3168.31,2.9,2.7,0.8268,0.8169,0.145,0.125,2.8,3.18,0.14,0.095,0.03825,0.00153,0.0,0.0,0.0,0.0,1,2.518,7.0,0,376.098,561.902303415409,0.0,0.342,0.0,0.107,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.205,0.161,0.0,0.0,0.0,0.0,0.0,0.032,0.9461999999999999,0.7450357426528991,Dashboard_Recall,Visual_Search,-0.1700000000000017,0,0.394,1,-0.4,0.0,-0.00990000000000002,0.0,578.9699999999998,-0.19999999999999973,-0.00990000000000002,-0.01999999999999999,0.38000000000000034,-0.04500000000000001,-0.03672,0.0,0.0,185.80430341540904,0.342,0.107,0.0,-0.064,0.0,0.0,-0.043999999999999984,0.0,0.0,0.032,-0.20116425734710086,4.0,48.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.2,0.0,0.8156,0.0,2961.72,2.9,0.8156,0.171,0.0,0.0,0.0,0.0,0.032,0.205,0.0,0.0,0.0,13.0,2.6,1533.97,0.34,0.03534,0.2,0.0,1.0,3.082,4.0,0.0,0
34_RT,5,Q3,Sign,FrostDam,1.0,27.0,5.0,3,4,1,0,68,1,0,48.0,92.8,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.2355,0.7108,0.0,0.0,2796.38,3161.95,2.7,3.4,0.2355,0.7108,0.168,0.128,2.6,2.71,0.171,0.227,0.03962,0.05107,0.0,0.387,0.0,18.0,0,2.586,1.0,1,274.51599999999996,400.2204176334107,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.081,0.46,0.067,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.8472,0.8921113689095128,External_Hazard,Not_Applicable,44.8,0,-0.2,0,-0.2,0.0,0.4753,0.0,365.5699999999997,0.6999999999999997,0.4753,-0.04000000000000001,0.10999999999999988,0.055999999999999994,0.011449999999999995,0.387,18.0,125.70441763341074,0.131,0.0,0.0,0.081,-0.393,0.0,0.0,-0.304,0.0,0.0,0.04491136890951286,4.0,48.0,0.0,5.0,0.4,1.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2046,0.0,2773.6,2.9,0.2046,0.18,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.8,1274.57,0.211,0.02105,0.0,0.0,1.0,2.518,7.0,0.0,1
35_RT,5,Q1,Animal,Dog,7.0,36.0,5.0,5,4,1,0,81,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7874,0.8485,0.0,0.0,1605.29,1636.28,1.6,1.8,0.7874,0.8485,0.181,0.098,1.4,0.36,0.166,0.038,0.09723,0.02041,0.2,0.365,0.0,29.8,1,2.743,7.0,0,66.126,16.321545752825376,0.0,1.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34998177178271966,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.06110000000000004,0.0,30.99000000000001,0.19999999999999996,0.06110000000000004,-0.08299999999999999,-1.04,-0.128,-0.07682,0.16499999999999998,29.8,-49.80445424717463,1.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6500182282172804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
35_RT,5,Q2,Name,Name2,7.0,36.0,5.0,5,4,1,0,81,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9186,1.0,0.0,0.0,2859.91,2876.53,2.0,1.3,0.9186,1.0,0.123,0.004,1.4,2.32,0.022,0.039,0.0105,0.0,0.0,0.0,12.9,88.0,1,1.29,7.0,0,355.166,551.5426356589147,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.9406000000000001,0.7736434108527132,Dashboard_Recall,Working_Memory,0.0,0,-0.2,0,-0.2,0.0,0.08140000000000003,0.0,16.620000000000346,-0.7,0.08140000000000003,-0.119,0.9199999999999999,0.017,-0.0105,0.0,75.1,196.37663565891472,-0.067,0.0,0.0,0.0,0.0,0.0,0.06199999999999997,0.0,0.0,0.0,-0.16695658914728695,0.0,0.0,0.0,5.0,0.2,0.048,0.048,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9897,0.0,2499.84,1.6,0.9897,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,6.0,1.2,885.09,0.209,0.00087,0.4,13.1,1.0,2.743,7.0,0.0,0
35_RT,5,Q3,Sign,FrostDam,7.0,36.0,5.0,5,4,1,0,81,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0514,0.1128,0.0,0.0,2608.01,0.0,1.8,2.1,0.0514,0.1128,0.206,0.134,1.4,0.0,0.33,0.013,0.0003,0.00025,0.4,0.0,28.0,1.3,1,1.205,7.0,0,202.76600000000002,0.0,1.285,2.411,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072,-1.0008298755186722,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.061399999999999996,0.0,-2608.01,0.30000000000000004,0.061399999999999996,-0.07199999999999998,-1.4,-0.317,-4.999999999999997e-05,-0.4,-26.7,-202.76600000000002,1.1260000000000001,0.0,0.0,0.0,-0.308,0.0,-0.371,0.0,0.0,0.0,-1.6080298755186722,0.0,0.0,0.0,5.0,0.4,0.448,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.2,0.0,0.6063,0.0,2433.56,1.7,0.6063,0.12,0.197,0.0,0.0,0.0,0.0,0.489,0.079,0.0,0.0,11.0,2.2,2373.18,0.093,0.17552,0.2,14.2,1.0,1.29,7.0,0.0,0
36_RT,5,Q1,Animal,Dog,6.0,24.0,0.0,4,4,1,0,31,1,0,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9623,0.6674,0.0,0.0,1629.73,2454.89,1.2,2.2,0.9623,0.6674,0.154,0.306,0.8,1.47,0.114,0.094,0.00481,0.00996,0.4,0.0,15.9,0.0,1,1.362,6.0,0,24.334,150.1468428781204,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9192,0.7812041116005873,External_Hazard,Not_Applicable,-12.0,0,-0.2,0,-0.2,0.0,-0.29490000000000005,0.0,825.1599999999999,1.0000000000000002,-0.29490000000000005,0.152,0.6699999999999999,-0.020000000000000004,0.00515,-0.4,-15.9,125.81284287812039,0.298,0.0,0.0,0.0,0.0,-0.404,0.0,0.0,0.0,0.0,-0.13799588839941268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
36_RT,5,Q2,Name,Name2,7.0,24.0,0.0,4,4,1,0,31,1,0,12.0,23.17,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.987,0.0,0.0,1329.46,2470.45,1.8,3.0,1.0,0.987,0.172,0.207,1.4,2.7,0.17,0.089,0.0,0.00037,0.4,0.386,30.6,10.5,1,2.589,7.0,0,51.064,404.2410196987254,0.0,0.744,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.103,0.0,0.0,1.0,0.5453843182696021,Dashboard_Recall,Visual_Search,11.170000000000002,0,0.0,0,0.0,0.0,-0.013000000000000012,0.0,1140.9899999999998,1.2,-0.013000000000000012,0.035,1.3000000000000003,-0.08100000000000002,0.00037,-0.014000000000000012,-20.1,353.17701969872536,0.744,0.192,0.0,0.0,0.0,0.0,0.138,0.0,0.103,0.0,-0.4546156817303979,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9864,0.0,1391.88,1.8,0.9864,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,116.93,0.241,0.00175,0.4,48.4,1.0,1.362,6.0,0.0,1
36_RT,5,Q3,Sign,FrostDam,1.0,24.0,0.0,4,4,1,0,31,1,0,12.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.2259,0.841,0.0,0.0,2459.17,2280.58,2.2,2.0,0.2103,0.841,0.166,0.005,1.0,3.07,0.172,0.103,0.02283,0.03535,0.4,0.0,35.4,95.2,0,2.603,1.0,1,75.66799999999999,386.41567422205145,0.0,0.0,0.0,0.035,0.0,0.0,0.036,0.0,0.0,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.9928000000000001,0.7034191317710334,External_Hazard,Not_Applicable,-12.0,0,-0.4,0,-0.2,0.0,0.6151,0.0,-178.59000000000015,-0.20000000000000018,0.6307,-0.161,2.07,-0.06899999999999999,0.01252,-0.4,59.800000000000004,310.74767422205144,0.0,0.035,0.0,-0.036,0.566,0.0,0.0,0.0,0.171,0.0,-0.2893808682289667,1.0,12.0,0.0,5.0,0.6,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2597,0.0,2320.64,2.2,-0.0328,0.132,0.0,0.0,0.0,0.039,0.008,0.0,0.0,0.0,0.0,7.0,1.4,523.71,0.16,0.09703,0.2,50.9,1.0,2.589,7.0,0.0,0
37_RT,5,Q1,Animal,Dog,5.0,39.0,43.0,5,2,4,0,31,0,1,0.0,40.01,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7239,0.9749,0.0,0.0,1404.14,1706.71,1.7,1.4,0.7239,0.9749,0.202,0.013,0.4,1.33,0.334,0.081,0.11769,8e-05,0.2,0.0,6.4,82.3,1,1.5,5.0,0,16.06,95.25999999999999,0.247,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506,0.3246666666666667,External_Hazard,Not_Applicable,40.01,0,-0.2,0,-0.2,0.0,0.251,0.0,302.56999999999994,-0.30000000000000004,0.251,-0.189,0.93,-0.253,-0.11761,-0.2,75.89999999999999,79.19999999999999,0.7659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6259333333333332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
37_RT,5,Q2,Name,Name2,6.0,39.0,43.0,5,2,4,0,31,0,1,12.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9952,0.9731,0.0,0.0,2199.62,2918.62,1.6,1.9,0.9952,0.9731,0.138,0.143,1.4,0.79,0.031,0.002,4e-05,6e-05,0.0,0.0,0.0,0.0,1,1.268,6.0,0,173.462,345.81230283911674,0.0,0.283,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9401999999999999,0.776813880126183,Dashboard_Recall,Visual_Search,-12.0,0,0.0,0,0.0,0.0,-0.02210000000000001,0.0,719.0,0.2999999999999998,-0.02210000000000001,0.004999999999999977,-0.6099999999999999,-0.028999999999999998,1.9999999999999998e-05,0.0,0.0,172.35030283911675,0.283,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1633861198738169,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.244,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8737,0.0,1950.13,1.5,0.8737,0.142,0.0,0.0,0.202,0.0,0.094,0.0,0.0,0.0,0.0,5.0,1.0,540.24,0.121,0.01582,0.0,0.0,1.0,1.5,5.0,0.0,0
