Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
18_RT,6,Q2,Speed,Speed3,5,2.0,5.0,1,1,0,0,52,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8434,1.0,0.0,0.0,1507.4,3023.52,1.6,1.5,0.8434,1.0,0.105,0.104,1.2,4.28,0.057,0.004,0.02751,0.0,0.0,0.0,13.5,0.0,1,1.403,5,0,72.798,996.7355666429081,0.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.962,0.275,0.0,0.0,0.8076000000000001,0.4996436208125446,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.15659999999999996,0.0,1516.12,-0.10000000000000009,0.15659999999999996,-0.0010000000000000009,3.08,-0.053000000000000005,-0.02751,0.0,-13.5,923.9375666429081,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.6869999999999999,0.0,-0.3079563791874555,0.0,0.0,0.0,5.0,0.2,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.0,2046.0,1.4,0.9989,0.117,0.031,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,801.67,0.033,1e-05,0.0,0.0,1.0,0.865,5.0,0.0,0
18_RT,6,Q3,Animal,Sheep,5,2.0,5.0,1,1,0,0,52,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6273,0.2947,0.0,0.0,2464.72,2288.15,0.1,0.0,-0.6273,-0.2947,0.07,0.19,2.6,2.39,0.042,0.008,0.01568,7e-05,0.4,0.598,36.6,0.0,1,1.671,5,1,292.322,261.1370436864153,0.31,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.57,0.249,0.0,0.0,0.0,0.0,0.0,0.448,0.8240000000000001,0.16038300418910834,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.33259999999999995,0.0,-176.5699999999997,-0.1,0.33259999999999995,0.12,-0.20999999999999996,-0.034,-0.015609999999999999,0.19799999999999995,-36.6,-31.184956313584678,0.36400000000000005,0.0,0.0,0.0,0.032,0.0,-0.32099999999999995,0.0,0.0,0.448,-0.6636169958108917,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.228,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,0.0,2223.34,1.8,-0.1468,0.124,0.0,0.0,0.282,0.313,0.0,0.0,0.0,0.0,0.0,7.0,1.4,636.46,0.023,0.63809,0.0,0.0,1.0,1.403,5.0,0.0,0
19_RT,6,Q1,Sign,LeftBend,7,25.0,0.0,4,4,0,0,13,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6898,0.3174,0.0,0.0,1910.04,1976.58,0.7,1.4,0.6898,0.3174,0.107,0.071,1.4,1.47,0.361,0.088,0.05289,0.01846,0.2,0.0,44.8,58.2,1,1.358,7,0,163.024,97.96023564064801,0.341,0.785,1.201,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.5446,0.20765832106038293,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.37239999999999995,0.0,66.53999999999996,0.7,-0.37239999999999995,-0.036000000000000004,0.07000000000000006,-0.273,-0.03443,-0.2,13.400000000000006,-65.06376435935199,0.444,-0.9100000000000001,0.0,0.0,0.0,0.0,0.0,-0.735,0.0,0.0,-0.336941678939617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
19_RT,6,Q2,Speed,Speed3,7,25.0,0.0,4,4,0,0,13,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.2,0.0,0.0,0.0,0.9036,1.0,0.0,0.0,3307.64,2593.54,1.4,1.4,0.9036,1.0,0.111,0.1,2.2,3.79,0.029,0.003,0.01313,0.0,0.0,0.0,0.0,0.0,1,1.318,7,0,392.51599999999996,396.5857359635812,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.0,1.412,0.11,0.0,0.0,0.6848000000000001,0.787556904400607,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.2,0.0,0.09640000000000004,0.0,-714.0999999999999,0.0,0.09640000000000004,-0.010999999999999996,1.5899999999999999,-0.026000000000000002,-0.01313,0.0,0.0,4.069735963581252,0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,-1.3019999999999998,0.0,0.10275690440060692,0.0,0.0,0.0,5.0,0.0,0.0,0.111,0.0,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3184.55,1.3,1.0,0.16,0.0,0.12,0.0,0.0,0.0,0.123,0.0,0.0,0.0,12.0,2.4,2121.3,0.547,0.0,0.4,6.9,1.0,1.358,7.0,0.0,0
19_RT,6,Q3,Animal,Sheep,7,25.0,0.0,4,4,0,0,13,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9967,0.0,0.0,2260.79,0.0,1.5,1.3,-1.0,-0.9967,0.088,0.137,2.2,0.0,0.165,0.044,0.0,1e-05,0.0,0.0,21.8,0.0,1,1.338,7,0,194.55599999999998,0.0,0.512,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.13,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504,0.3535127055306428,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0032999999999999696,0.0,-2260.79,-0.19999999999999996,0.0032999999999999696,0.049000000000000016,-2.2,-0.12100000000000001,1e-05,0.0,-21.8,-194.55599999999998,0.353,0.0,0.0,0.0,-0.233,-0.13,-0.373,0.0,0.0,0.0,-0.39688729446935717,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.4472,0.0,3543.44,1.0,0.3968,0.101,0.0,0.0,0.432,0.0,0.0,0.228,0.0,0.0,0.0,8.0,1.6,1481.83,0.132,0.21707,0.0,21.5,1.0,1.318,7.0,0.0,0
20_RT,6,Q1,Sign,LeftBend,4,2.0,15.0,1,2,6,0,50,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9019,0.3524,0.0,0.0,2722.37,1935.18,2.2,1.9,0.9019,0.3524,0.141,0.106,1.8,0.65,0.131,0.012,0.01811,0.00829,0.4,0.0,10.5,0.0,1,1.538,4,0,316.26,14.330299089726918,0.124,1.05,1.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.5688000000000001,0.31729518855656696,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.5495000000000001,0.0,-787.1899999999998,-0.30000000000000027,-0.5495000000000001,-0.03499999999999999,-1.15,-0.11900000000000001,-0.00982,-0.4,-10.5,-301.9297009102731,0.926,-1.562,0.0,0.0,0.0,0.0,0.0,-0.47,0.0,0.0,-0.2515048114434331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
20_RT,6,Q2,Speed,Speed3,7,2.0,15.0,1,2,6,0,50,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9462,0.8007,0.0,0.0,2712.51,2069.77,1.8,2.4,0.9462,0.8007,0.123,0.134,2.0,2.73,0.112,0.019,0.00175,0.00064,0.0,0.0,8.4,26.8,1,1.464,7,0,314.452,276.8306010928962,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.0,0.965,0.133,0.0,0.0,0.6682,0.7274590163934426,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.14550000000000007,0.0,-642.7400000000002,0.5999999999999999,-0.14550000000000007,0.01100000000000001,0.73,-0.093,-0.0011099999999999999,0.0,18.4,-37.62139890710381,0.266,0.0,0.0,0.0,0.0,0.0,0.0,-0.694,-0.832,0.0,0.059259016393442554,0.0,0.0,0.0,5.0,0.2,1.536,1.536,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.0,2967.08,2.2,0.9968,0.149,0.0,1.267,0.0,0.0,0.0,0.453,0.0,0.0,0.0,10.0,2.0,1599.83,0.077,0.00011,0.0,0.0,1.0,1.538,4.0,0.0,0
20_RT,6,Q3,Animal,Sheep,6,2.0,15.0,1,2,6,0,50,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7447,0.3267,0.0,0.0,2878.62,0.0,2.1,2.0,-0.7399,-0.3267,0.131,0.103,2.2,0.0,0.192,0.016,0.09259,0.00143,0.0,0.0,0.0,0.0,1,1.367,6,0,291.918,0.0,0.771,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.0,0.605,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.39399999999999996,0.4455010972933431,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.41800000000000004,0.0,-2878.62,-0.10000000000000009,0.4132,-0.02800000000000001,-2.2,-0.176,-0.09116,0.0,0.0,-291.918,-0.013000000000000012,0.0,0.0,0.0,0.0,-0.824,-0.605,-0.83,0.0,0.0,0.05150109729334312,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,1.876,0.0,0.388,0.0,0.0,0.0,0.0,0.6335,0.0,2613.95,1.6,-0.1045,0.116,0.0,0.0,0.0,0.037,0.0,2.065,0.0,0.824,0.0,14.0,2.8,1679.31,0.076,0.46659,0.2,4.0,1.0,1.464,7.0,0.0,1
21_RT,6,Q1,Sign,LeftBend,1,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.4,0.167,0,0,0.2,0.0,0.0,0.0,0.8817,0.8117,0.0,0.0,2308.95,1858.23,2.1,2.2,0.8817,0.8117,0.159,0.137,2.0,2.67,0.174,0.045,0.05088,0.11104,0.0,0.0,0.0,0.0,0,6.003,1,1,279.62800000000004,376.19190404797604,0.0,0.067,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278000000000001,0.9888389138763951,External_Hazard,Not_Applicable,0.0,0,-0.233,0,-0.2,0.0,-0.07000000000000006,0.0,-450.7199999999998,0.10000000000000009,-0.07000000000000006,-0.021999999999999992,0.6699999999999999,-0.129,0.06016,0.0,0.0,96.563904047976,0.067,-0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103891387639504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
21_RT,6,Q2,Speed,Speed3,7,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8313,1.0,0.0,0.0,2377.15,2091.3,1.6,1.4,0.8309,1.0,0.114,0.08,2.4,3.58,0.142,0.079,0.09684,0.0,0.0,0.0,0.0,39.5,1,2.513,7,0,384.58000000000004,562.307998408277,0.0,0.035,0.0,0.0,0.0,0.0,0.078,0.409,0.0,0.0,0.435,0.068,0.0,0.0,0.0,0.0,1.087,0.034,0.111,0.258,0.6577999999999999,0.6800636689216076,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.16869999999999996,0.0,-285.8499999999999,-0.20000000000000018,0.16910000000000003,-0.034,1.1800000000000002,-0.06299999999999999,-0.09684,0.0,39.5,177.7279984082769,0.035,0.0,0.0,0.33099999999999996,0.0,-0.367,0.0,0.0,-1.053,0.14700000000000002,0.022263668921607693,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.384,0.0,0.0,0.2,0.0,0.9339,0.0,2464.96,1.6,0.9339,0.114,0.0,0.0,0.173,1.121,0.121,0.0,0.0,0.435,0.0,12.0,2.4,2043.65,0.117,0.0259,0.0,0.0,0.0,6.003,1.0,1.0,0
21_RT,6,Q3,Animal,Sheep,7,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.2,0.551,0,0,0.2,0.0,0.0,0.0,0.7006,0.917,0.0,0.0,2273.29,2838.64,2.4,1.8,-0.6845,-0.917,0.175,0.005,2.2,2.21,0.435,0.29,0.17542,0.0027,0.0,0.0,0.2,100.0,1,1.814,7,0,227.04000000000002,358.6659316427784,0.098,0.335,0.0,0.0,0.221,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.8886,0.6284454244762955,External_Hazard,Not_Applicable,0.0,0,0.35100000000000003,0,-0.2,0.0,0.21640000000000004,0.0,565.3499999999999,-0.5999999999999999,-0.23250000000000004,-0.16999999999999998,0.009999999999999787,-0.14500000000000002,-0.17271999999999998,0.0,99.8,131.62593164277837,0.23700000000000002,0.0,0.11800000000000002,0.0,0.0,0.0,0.0,-0.238,0.0,0.0,-0.26015457552370447,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.453,0.0,0.0,0.0,2.173,0.152,0.0,0.0,0.0,1.0,0.0,1924.24,0.9,1.0,0.094,0.0,0.0,0.076,3.219,0.0,0.0,0.0,0.0,0.665,6.0,1.2,516.37,0.112,0.0,0.2,17.8,1.0,2.513,7.0,0.0,0
22_RT,6,Q1,Sign,LeftBend,5,11.0,0.0,2,4,3,0,60,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7966,0.8708,0.0,0.0,3715.92,4390.99,2.4,1.6,0.7966,0.8708,0.159,0.11,2.2,1.46,0.18,0.046,0.04899,0.01852,0.2,0.0,0.0,0.0,0,2.733,5,1,385.31,263.5455543358946,0.0,0.606,0.931,0.0,0.0,0.0,0.169,0.0,1.032,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.5606,0.7574094401756313,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.07420000000000004,0.0,675.0699999999997,-0.7999999999999998,0.07420000000000004,-0.049,-0.7400000000000002,-0.134,-0.03047,-0.2,0.0,-121.76444566410538,0.606,-0.931,0.0,-0.169,-0.975,0.0,0.0,0.0,0.0,-0.065,0.1968094401756313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,6,Q2,Speed,Speed3,7,11.0,0.0,2,4,3,0,60,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3021.78,4973.89,2.3,2.0,1.0,1.0,0.138,0.118,1.8,2.07,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1,1.451,7,0,174.654,359.9310820124052,0.104,0.185,0.0,0.0,0.0,0.0,0.032,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.033,0.9296,0.8263266712611992,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1952.1100000000001,-0.2999999999999998,0.0,-0.020000000000000018,0.2699999999999998,0.008,0.0,0.0,0.0,185.27708201240523,0.081,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,-0.216,0.033,-0.1032733287388008,0.0,0.0,0.0,5.0,0.0,0.0,0.263,0.0,0.736,0.08,0.0,0.0,0.0,0.304,0.0,0.0,0.0,1.0,0.0,3751.43,2.0,1.0,0.147,0.0,0.288,0.032,0.144,0.256,0.0,0.0,0.0,0.304,12.0,2.4,1674.36,0.159,0.0,0.0,0.0,0.0,2.733,5.0,1.0,0
22_RT,6,Q3,Animal,Sheep,5,11.0,0.0,2,4,3,0,60,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7616,0.8411,0.0,0.0,2677.61,1916.32,2.5,2.3,-0.7616,-0.8411,0.14,0.101,1.6,3.43,0.09,0.015,0.00357,0.00029,0.0,0.0,0.0,0.0,1,1.166,5,0,114.816,116.43224699828474,0.776,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.069,0.037,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.7694,0.9133790737564322,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.0794999999999999,0.0,-761.2900000000002,-0.20000000000000018,-0.0794999999999999,-0.03900000000000001,1.83,-0.075,-0.00328,0.0,0.0,1.616246998284737,-0.744,0.0,0.0,0.0,-0.145,-0.037,-0.034,0.0,0.0,-0.092,0.14397907375643226,0.0,0.0,0.0,5.0,0.2,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.2,0.0,0.6808,0.0,2677.61,2.2,-0.5052,0.14,0.0,0.034,0.092,0.0,0.0,0.0,0.0,0.037,0.214,8.0,1.6,574.08,0.176,0.25636,0.0,0.0,1.0,1.451,7.0,0.0,0
23_RT,6,Q1,Sign,LeftBend,6,4.0,0.0,2,1,0,0,46,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9417,0.3992,0.0,0.0,1957.66,2784.44,1.6,2.0,0.9417,0.3992,0.149,0.101,1.6,1.72,0.292,0.03,0.01225,0.00827,0.4,0.0,25.6,33.1,1,1.164,6,0,115.41400000000002,205.40378006872854,0.591,0.329,1.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.5128,0.7173539518900344,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.5425,0.0,826.78,0.3999999999999999,-0.5425,-0.04799999999999999,0.11999999999999988,-0.262,-0.003980000000000001,-0.4,7.5,89.98978006872852,-0.26199999999999996,-1.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146,0.20455395189003434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
23_RT,6,Q2,Speed,Speed3,6,4.0,0.0,2,1,0,0,46,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7199,1.0,0.0,0.0,2741.15,3005.93,2.2,1.6,0.7199,1.0,0.119,0.004,1.6,2.55,0.281,0.099,0.1194,0.0,0.6,0.0,47.5,89.2,1,1.176,6,0,266.322,367.3214285714286,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,1.806,0.196,0.0,0.0,0.5721999999999999,0.5816326530612245,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.2801,0.0,264.77999999999975,-0.6000000000000001,0.2801,-0.11499999999999999,0.9499999999999997,-0.18200000000000002,-0.1194,-0.6,41.7,100.99942857142861,0.296,0.0,0.0,0.0,0.0,0.0,0.0,-0.333,-1.61,0.0,0.009432653061224539,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645,0.0,1885.44,2.5,0.9645,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,479.39,0.33,0.0054,0.4,35.9,1.0,1.164,6.0,0.0,0
23_RT,6,Q3,Animal,Sheep,5,4.0,0.0,2,1,0,0,46,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9751,0.0,0.0,2236.79,2325.88,1.6,2.0,-1.0,-0.9751,0.111,0.018,1.6,1.66,0.097,0.131,0.0,0.00017,0.2,0.0,30.7,77.4,1,1.809,5,0,145.926,149.70702045328912,0.313,0.523,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.265,0.0,0.0,0.0,0.0,0.0,0.8657999999999999,0.5671641791044775,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.024900000000000033,0.0,89.09000000000015,0.3999999999999999,0.024900000000000033,-0.093,0.05999999999999983,0.034,0.00017,-0.2,46.7,3.7810204532891305,0.21000000000000002,0.0,-0.093,0.0,0.0,0.0,0.26,-0.265,0.0,0.0,-0.29863582089552243,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.7807,0.0,2776.02,1.6,0.5047,0.136,0.0,0.0,0.0,0.031,0.0,0.2,0.0,0.0,0.0,7.0,1.4,1021.16,0.306,0.44392,0.4,36.4,1.0,1.176,6.0,0.0,0
