Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
23_RT,4,Q3,Animal,Cat,5,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.2,0.644,0,0,0.0,0.644,0.0,0.0,0.9698,0.4956,0.0,0.0,2165.77,1418.05,1.8,1.9,-0.9698,-0.4956,0.143,0.043,1.8,1.29,0.307,0.128,0.00117,0.00552,0.4,0.0,37.8,60.2,0,1.554,5,1,161.544,53.89317889317889,0.0,1.077,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.9936,0.20205920205920208,External_Hazard,Not_Applicable,0.0,0,0.444,0,0.644,0.0,-0.4742,0.0,-747.72,0.09999999999999987,0.4742,-0.09999999999999999,-0.51,-0.179,0.00435,-0.4,22.400000000000006,-107.65082110682113,1.077,0.0,-0.032,0.0,0.0,0.0,0.163,0.0,0.0,0.0,-0.791540797940798,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.4137,0.0,3024.99,2.9,-0.4137,0.118,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,11.0,2.2,1223.27,0.361,0.1471,0.4,35.7,1.0,1.605,5.0,0.0,0
24_RT,4,Q1,Speed,Speed3,7,3.0,3.0,1,1,1,0,87,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.2,0.0,0.0,0.0,0.6492,1.0,0.0,0.0,1846.08,2923.23,1.6,1.7,-0.6492,-1.0,0.21,0.023,2.0,2.32,1.524,0.34,0.06701,0.0,0.4,0.0,5.4,77.3,1,1.723,7,0,120.3,463.4532791642484,0.0,0.235,0.0,0.034,0.868,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.8263999999999999,0.7475333720255368,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.2,0.0,0.3508,0.0,1077.15,0.09999999999999987,-0.3508,-0.187,0.31999999999999984,-1.184,-0.06701,-0.4,71.89999999999999,343.1532791642484,0.235,0.034,-0.836,0.0,0.0,0.0,0.0,0.0,0.134,0.0,-0.07886662797446309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
24_RT,4,Q2,Sign,DuckS,5,3.0,3.0,1,1,1,0,87,1,0,12.0,0.0,0,0,5.0,0.4,0.309,0,0,0.2,0.309,0.0,0.0,0.8899,0.2536,0.0,0.0,3001.76,1163.1,2.0,1.5,-0.8899,0.06,0.149,0.053,2.2,0.31,0.163,0.533,0.04787,0.10213,0.0,0.0,0.0,53.7,0,3.235,5,1,299.348,8.534775888717157,0.0,1.781,0.145,0.0,0.038,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.638,0.326,0.262,0.0,0.0,0.0,0.7162,0.3486862442040186,External_Hazard,Not_Applicable,-12.0,0,-0.09100000000000003,0,0.10899999999999999,0.0,-0.6363000000000001,0.0,-1838.6600000000003,-0.5,0.9499,-0.096,-1.8900000000000001,0.37,0.054259999999999996,0.0,53.7,-290.81322411128286,1.781,-0.145,-0.038,0.0,-0.336,0.0,0.0,-0.312,-0.262,0.0,-0.36751375579598133,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.2,0.0,0.729,0.0,2626.3,1.1,-0.729,0.123,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.176,0.036,13.0,2.6,1435.56,0.097,0.09702,0.0,19.5,1.0,1.723,7.0,0.0,0
24_RT,4,Q3,Animal,Cat,4,3.0,3.0,1,1,1,0,87,1,0,0.0,19.87,0,0,5.0,0.6,0.0,1,0,0.2,0.0,0.0,0.0,0.8209,1.0,0.0,0.0,2454.96,2418.02,2.8,1.7,-0.8209,-1.0,0.162,0.012,1.8,1.66,0.127,0.497,0.08074,0.0,0.2,0.0,0.0,92.4,0,3.02,4,1,181.82999999999998,151.75496688741723,0.0,0.965,0.107,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.034,0.0,0.0,0.0,0.162,0.0,0.07,0.0,0.9188000000000001,0.6672185430463576,External_Hazard,Not_Applicable,19.87,0,-0.6,-1,-0.2,0.0,0.17910000000000004,0.0,-36.940000000000055,-1.0999999999999999,-0.17910000000000004,-0.15,-0.14000000000000012,0.37,-0.08074,-0.2,92.4,-30.07503311258276,0.965,-0.107,-0.033,0.0,0.0,0.04,-0.034,0.0,-0.162,-0.07,-0.2515814569536424,1.0,12.0,0.0,5.0,0.4,0.92,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0431,0.0,3109.89,1.5,0.0091,0.11,1.103,0.0,0.062,0.0,0.0,1.135,0.0,0.033,0.0,13.0,2.6,2599.18,0.141,0.00237,0.4,16.5,0.0,3.235,5.0,1.0,0
25_RT,4,Q1,Speed,Speed3,7,47.0,0.0,5,3,0,0,60,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8224,0.9568,0.0,0.0,1507.9,2152.7,2.3,2.5,-0.8224,-0.9568,0.168,0.071,1.6,1.93,0.267,0.18,0.0325,0.00284,0.4,0.0,10.4,20.8,1,1.551,7,0,68.74199999999999,343.4429400386847,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,1.0,0.8923275306254029,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.13439999999999996,0.0,644.7999999999997,0.20000000000000018,-0.13439999999999996,-0.09700000000000002,0.32999999999999985,-0.08700000000000002,-0.029660000000000002,-0.4,10.4,274.70094003868473,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.10767246937459707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
25_RT,4,Q2,Sign,DuckS,7,47.0,0.0,5,3,0,0,60,0,1,0.0,0.0,0,0,5.0,0.2,0.0,1,1,0.0,0.0,0.0,0.0,0.7852,0.4795,0.0,0.0,2323.85,2520.46,2.8,3.7,-0.7786,-0.4066,0.175,0.196,1.2,1.03,0.348,0.019,0.13768,0.14684,0.4,0.0,0.0,0.0,0,1.938,7,1,228.85,114.44272445820434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.237,0.0,0.032,0.0,0.9192,0.6388028895768834,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.3057,0.0,196.61000000000013,0.9000000000000004,0.37199999999999994,0.02100000000000002,-0.16999999999999993,-0.32899999999999996,0.009160000000000001,-0.4,0.0,-114.40727554179566,0.0,0.0,0.0,0.0,-0.135,0.0,0.0,0.7,-0.237,-0.032,-0.28039711042311666,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.0,1.0,0.2,0.0,0.5968,0.0,2205.39,3.1,-0.5133,0.2,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,4.0,0.8,650.41,0.286,0.26673,0.0,0.0,1.0,1.551,7.0,0.0,0
25_RT,4,Q3,Animal,Cat,4,47.0,0.0,5,3,0,0,60,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8226,1.0,0.0,0.0,1515.06,2645.68,2.5,1.9,-0.8226,-1.0,0.159,0.125,0.4,0.52,0.51,0.031,0.03975,0.0,0.4,0.522,31.2,3.6,1,1.916,4,0,15.547999999999998,52.32776617954072,0.536,1.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.7354,0.03340292275574104,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.1774,0.0,1130.62,-0.6000000000000001,-0.1774,-0.034,0.12,-0.479,-0.03975,0.122,-27.599999999999998,36.779766179540715,0.768,0.0,0.0,0.0,0.0,0.0,-0.239,0.0,0.0,0.0,-0.701997077244259,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5256,0.0,1797.43,3.2,-0.4886,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,121.4,0.131,0.1651,0.0,0.0,0.0,1.938,7.0,1.0,0
26_RT,4,Q1,Speed,Speed3,3,6.0,9.0,1,1,0,0,71,0,1,36.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6409,0.8223,0.0,0.0,2129.17,2423.28,1.6,2.3,-0.6409,-0.8223,0.198,0.093,2.4,2.95,0.752,0.202,0.14709,0.01015,0.4,0.0,0.0,18.3,1,2.037,3,0,161.764,255.24300441826213,0.0,0.062,0.038,0.034,0.202,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.8880706921944035,External_Hazard,Not_Applicable,-36.0,0,-0.2,0,-0.2,0.0,0.1814,0.0,294.1100000000001,0.6999999999999997,-0.1814,-0.10500000000000001,0.5500000000000003,-0.55,-0.13694,-0.4,18.3,93.47900441826212,0.062,-0.003999999999999997,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06392930780559647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
26_RT,4,Q2,Sign,DuckS,5,6.0,9.0,1,1,0,0,71,0,1,24.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.8279,0.1268,0.0,0.0,2171.51,3873.19,2.8,3.1,-0.8279,-0.1268,0.169,0.166,2.0,0.52,0.09,0.002,0.04611,0.00651,0.0,0.0,0.0,0.0,1,1.911,5,0,164.934,120.38723181580325,0.371,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.334,0.437,0.0,0.0,0.0,0.7636000000000001,0.34170591313448456,External_Hazard,Not_Applicable,-24.0,0,-0.2,0,0.0,0.0,-0.7011,0.0,1701.6799999999998,0.30000000000000027,0.7011,-0.0030000000000000027,-1.48,-0.088,-0.039599999999999996,0.0,0.0,-44.54676818419675,0.553,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999999999998,-0.437,0.0,-0.4218940868655155,2.0,24.0,0.0,5.0,0.2,0.55,0.55,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.8688,0.0,2089.92,2.7,-0.8688,0.169,0.174,0.192,0.0,0.0,0.0,0.437,0.0,0.0,0.0,11.0,2.2,861.5,0.185,0.02693,0.0,0.0,1.0,2.037,3.0,0.0,0
26_RT,4,Q3,Animal,Cat,3,6.0,9.0,1,1,0,0,71,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8761,0.9943,0.0,0.0,2465.41,0.0,2.7,2.6,-0.8761,-0.9943,0.156,0.144,2.2,0.0,0.07,0.001,0.04595,0.0,0.0,0.0,0.0,0.0,1,1.416,3,0,199.006,0.0,0.424,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.0,0.0,0.0,0.728,0.7436440677966102,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.11819999999999997,0.0,-2465.41,-0.10000000000000009,-0.11819999999999997,-0.01200000000000001,-2.2,-0.069,-0.04595,0.0,0.0,-199.006,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.936,0.0,0.015644067796610206,2.0,24.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.2,0.0,0.541,0.0,2429.25,3.1,-0.541,0.173,0.0,0.0,0.0,0.0,0.0,0.421,0.0,0.0,0.0,10.0,2.0,761.31,0.161,0.17724,0.4,0.0,1.0,1.911,5.0,0.0,0
27_RT,4,Q1,Speed,Speed3,7,12.0,20.0,2,3,5,0,70,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9674,0.9977,0.0,0.0,2357.88,3044.5,2.4,2.2,-0.9674,-0.9977,0.154,0.091,2.8,2.03,0.151,0.087,0.00196,0.0,0.0,0.0,0.0,15.9,1,1.475,7,0,324.05,320.5694915254237,0.159,0.506,0.0,0.0,0.035,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.9224,0.632542372881356,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,0.030299999999999994,0.0,686.6199999999999,-0.19999999999999973,-0.030299999999999994,-0.063,-0.77,-0.064,-0.00196,0.0,15.9,-3.480508474576311,0.347,0.0,0.000999999999999994,0.0,0.0,0.0,0.0,0.0,-0.194,0.0,-0.28985762711864405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
27_RT,4,Q2,Sign,DuckS,5,12.0,20.0,2,3,5,0,70,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6632,0.1154,0.0,0.0,2177.99,2571.66,2.3,2.4,-0.6632,-0.1154,0.156,0.12,2.2,1.32,0.177,0.106,0.1345,0.00241,0.0,0.0,0.0,0.0,1,3.019,5,0,225.602,146.50877774097384,0.0,0.225,0.0,0.0,0.044,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.801,0.0,0.0,0.0,0.7922,0.8261013580655847,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.5478000000000001,0.0,393.6700000000001,0.10000000000000009,0.5478000000000001,-0.036000000000000004,-0.8800000000000001,-0.071,-0.13209,0.0,0.0,-79.09322225902616,0.225,0.0,-0.044,0.0,-0.194,0.0,0.0,0.3,-0.801,0.0,0.0339013580655847,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.776,0.0,0.0,0.006,0.0,0.2,0.0,0.6361,0.0,2177.99,2.3,-0.6361,0.157,0.0,0.0,0.044,0.0,0.0,0.801,0.0,0.0,0.029,11.0,2.2,1128.01,0.18,0.13844,0.0,0.0,1.0,1.475,7.0,0.0,0
27_RT,4,Q3,Animal,Cat,4,12.0,20.0,2,3,5,0,70,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8633,0.9807,0.0,0.0,1201.64,1918.45,2.1,2.3,-0.8633,-0.9807,0.136,0.13,1.0,0.92,0.004,0.001,0.01809,0.00063,0.0,0.0,0.0,0.0,0,2.166,4,1,30.458,64.067405355494,0.57,1.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.8782,0.26546629732225296,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.11740000000000006,0.0,716.81,0.19999999999999973,-0.11740000000000006,-0.006000000000000005,-0.07999999999999996,-0.003,-0.01746,0.0,0.0,33.609405355494005,0.989,0.0,0.0,0.0,0.0,0.0,-0.006999999999999999,0.0,0.0,0.0,-0.6127337026777471,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.448,0.0,0.0,0.788,0.0,0.0,0.0,0.0,0.2,0.0,0.5129,0.0,2812.78,2.4,-0.5129,0.152,0.0,0.0,0.422,0.0,0.0,0.402,0.0,0.0,0.0,13.0,2.6,1406.16,0.054,0.13822,0.0,0.0,1.0,3.019,5.0,0.0,0
28_RT,4,Q1,Speed,Speed3,7,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.4776,0.6756,0.0,0.0,3053.86,3703.38,1.4,3.3,-0.4642,-0.6756,0.194,0.17,2.6,2.04,1.28,0.004,0.1461,0.0026,0.2,0.0,5.4,0.0,1,1.473,7,0,344.728,312.1384928716904,1.971,0.404,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.7257298031228784,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.19799999999999995,0.0,649.52,1.9,-0.21139999999999998,-0.023999999999999994,-0.56,-1.276,-0.14350000000000002,-0.2,-5.4,-32.589507128309606,-1.5670000000000002,0.0,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741298031228784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
28_RT,4,Q2,Sign,DuckS,6,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.0,0.759,0,0,0.0,0.0,0.0,0.0,0.7506,0.0475,0.0,0.0,2960.8,2997.64,2.5,3.0,-0.7506,0.0475,0.162,0.139,2.4,1.52,0.146,0.024,0.057,0.00026,0.2,0.0,0.0,0.0,1,1.317,6,0,286.42600000000004,186.82611996962797,0.158,0.809,0.0,0.0,0.098,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.0,0.8748000000000001,0.3857251328777524,External_Hazard,Not_Applicable,0.0,0,0.759,0,0.0,0.0,-0.7031000000000001,0.0,36.83999999999969,0.5,0.7981,-0.022999999999999993,-0.8799999999999999,-0.122,-0.05674,-0.2,0.0,-99.59988003037208,0.651,0.0,-0.098,0.0,-0.072,0.0,0.0,0.0,-0.298,0.0,-0.48907486712224774,0.0,0.0,0.0,5.0,0.2,0.298,0.0,0.156,0.0,0.0,0.256,0.0,0.0,0.364,0.0,0.2,0.0,0.9425,0.0,3326.99,2.6,-0.9425,0.143,0.0,0.0,0.098,0.0,0.0,0.298,0.0,0.0,0.276,13.0,2.6,1809.79,0.216,0.00554,0.0,0.0,1.0,1.473,7.0,0.0,0
28_RT,4,Q3,Animal,Cat,5,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.8694,0.9318,0.0,0.0,1630.99,2626.74,2.6,2.6,-0.8694,-0.9318,0.157,0.147,1.6,1.16,0.005,0.002,0.00539,0.00312,0.0,0.0,0.0,0.0,1,1.724,5,0,85.75800000000001,115.46403712296984,0.338,1.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324,0.24709976798143848,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.06240000000000001,0.0,995.7499999999998,0.0,-0.06240000000000001,-0.010000000000000009,-0.44000000000000017,-0.003,-0.00227,0.0,0.0,29.706037122969832,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6853002320185615,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.28,0.0,0.0,0.0,0.4566,0.0,2942.56,3.0,-0.4566,0.165,0.075,0.0,0.0,0.0,0.0,1.097,0.0,0.0,0.33,11.0,2.2,1518.95,0.011,0.08887,0.0,0.0,1.0,1.317,6.0,0.0,0
29_RT,4,Q1,Speed,Speed3,6,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.2,0.733,0,0,0.2,0.733,0.0,0.0,0.8865,0.4362,0.0,0.0,2885.62,1851.72,1.9,2.4,-0.8865,-0.4362,0.164,0.121,1.6,1.47,0.52,0.028,0.05144,0.00548,0.0,0.0,0.0,0.0,1,1.365,6,0,227.002,94.76190476190476,1.505,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514,0.8373626373626374,External_Hazard,Not_Applicable,0.0,0,0.5329999999999999,0,0.5329999999999999,0.0,-0.4503,0.0,-1033.8999999999999,0.5,0.4503,-0.04300000000000001,-0.13000000000000012,-0.492,-0.04596,0.0,0.0,-132.24009523809525,-1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859626373626374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
