Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision,Route,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_r2_Distractor,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Raw_Dwell_r2,Is_First_Event,Before_Dwell_Proportion_Target_Object,Before_Dwell_Proportion_Animal_Distractor,Before_Dwell_Proportion_speed_Distractor,Before_Dwell_Proportion_cone_Distractor,Before_Dwell_Proportion_name_Distractor,Before_Dwell_Proportion_lwheel_Distractor,Before_Dwell_Proportion_map_Distractor,Before_Dwell_Proportion_bumper_Distractor,Before_Dwell_Proportion_Sign_Distractor,Before_Dwell_Proportion_rwheel_Distractor,Before_Dwell_Proportion_r2_Distractor,Before_Diffuse_Gaze_Pct,During_Diffuse_Gaze_Pct,Before_Scanpath_Rate_deg_s,Before_Mean_Saccadic_Velocity_deg_s,During_Scanpath_Rate_deg_s,During_Mean_Saccadic_Velocity_deg_s
10_RT,3,Q1,Animal,Rabbit,1.0,10.0,0.0,4,4,0,0,100,1,0,0.0,0.0,0,0,5.0,0.0,0.242,0,0,0.0,0.242,0.0,0.0,0.9799,0.8591,0.0,0.0,2895.37,2046.62,1.3,1.0,-0.9799,-0.8591,0.082,0.103,1.6,2.17,0.228,0.122,0.00152,0.01458,0.0,0.0,34.1,8.9,0,4.138,1.0,1,208.71,213.70710488158537,0.168,2.439,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.322,0.009,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.242,0,0.242,0.0,-0.1208,0.0,-848.75,-0.3,0.1208,0.0209999999999999,0.5699999999999998,-0.106,0.0130599999999999,0.0,-25.200000000000003,4.997104881585358,2.271,0.0,-0.302,0.0,0.0,0.0,0.0,0.0,-0.848,-0.313,-0.2635901401643306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.033600000000000005,0.0,0.060399999999999995,0.0,0.0,0.0,0.0,0.0,0.1696,0.0644,0.0,0.672,0.4084098598356694,15.561835020000002,215.88457794,15.93442915418077,152.60008044
10_RT,3,Q3,Sign,Markings,1.0,10.0,0.0,4,4,0,0,100,1,0,0.0,0.0,0,0,5.0,0.4,0.207,0,0,0.0,0.207,0.0,0.0,0.0875,0.7715,0.0,0.0,2592.68,2203.06,1.8,1.0,-0.0827,-0.7715,0.111,0.084,1.0,1.65,0.014,0.14,0.00528,0.07214,0.0,0.0,0.0,15.9,0,4.837,1.0,1,88.272,166.42753772999794,0.296,0.415,0.26,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.193,0,0.207,0.0,0.6839999999999999,0.0,-389.6199999999999,-0.8,-0.6888,-0.0269999999999999,0.6499999999999999,0.126,0.06686,0.0,15.9,78.15553772999793,0.119,0.6859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.2073859003514575,0.0,0.0,0.0,5.0,0.4,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.2,0.0,0.732,0.0,3096.14,1.6,-0.6591,0.113,0.039,0.0,0.0,0.0,0.0,0.064,0.0,0.406,0.35,8.0,1.6,1047.67,0.008,0.23745,0.0,0.0,1.0,1.439,7.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0,0.059199999999999996,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888,0.6814140996485425,6.581736864000001,193.31540616,12.409170068224107,164.26455972
11_RT,3,Q1,Animal,Rabbit,5.0,40.0,0.0,5,5,0,0,58,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0437,0.0594,0.0,0.0,1320.26,2106.15,0.0,0.0,-0.0437,-0.0594,0.0,0.003,1.0,0.98,0.0,0.0,0.0,0.00039,0.0,0.0,100.0,91.8,0,4.097,5.0,1,37.233999999999995,76.46814742494507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.17,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0157,0.0,785.8900000000001,0.0,-0.0157,0.003,-0.02,0.0,0.00039,0.0,-8.200000000000003,39.23414742494508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,-0.17,-0.1207473761288747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.966,0.8452526238711252,2.7762415079999996,98.44122612000001,5.701618008298754,157.03875630000002
11_RT,3,Q3,Sign,Markings,1.0,40.0,0.0,5,5,0,0,58,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7983,0.7943,0.0,0.0,2550.96,1900.38,2.5,2.4,-0.7983,-0.7943,0.107,0.196,2.0,2.14,0.992,0.454,0.05572,0.00692,0.4,0.428,55.9,15.7,0,2.338,1.0,1,269.846,212.26689478186483,0.076,0.572,0.036,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,-0.004,0.0,-650.5799999999999,-0.1,0.004,0.089,0.1400000000000001,-0.538,-0.0487999999999999,0.0279999999999999,-40.2,-57.57910521813517,0.4959999999999999,0.365,0.0,0.0,0.0,0.0,-0.405,0.0,0.0,0.0,-0.3127676646706585,0.0,0.0,0.0,5.0,0.2,0.264,0.264,0.0,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.2,0.0,0.8235,0.0,2283.25,1.8,-0.8235,0.182,0.031,0.362,0.0,0.0,0.0,0.739,0.0,0.0,0.0,10.0,2.0,1135.13,1.531,0.03056,0.4,40.2,1.0,2.173,4.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0152,0.0072,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.8966,0.5838323353293414,20.120257452,190.20467952,15.827044208725406,141.69613356000002
12_RT,3,Q1,Animal,Rabbit,4.0,8.0,17.0,2,3,2,0,76,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9872,0.8756,0.0,0.0,1739.29,1618.12,1.4,0.8,-0.9872,-0.8756,0.085,0.099,2.2,1.31,0.059,0.012,0.00019,0.01486,0.0,0.0,18.9,0.0,1,2.292,4.0,1,142.092,74.57678883071554,0.0,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.1115999999999999,0.0,-121.17000000000009,-0.5999999999999999,0.1115999999999999,0.0139999999999999,-0.8900000000000001,-0.047,0.01467,0.0,-18.9,-67.51521116928447,0.501,0.0,0.0,0.0,0.0,0.0,0.0,-0.206,0.0,0.0,-0.1773863874345548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0,0.9588,0.7814136125654451,10.594663704000002,129.68494098,5.5605945287958125,120.65026344
12_RT,3,Q3,Sign,Markings,5.0,8.0,17.0,2,3,2,0,76,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0322,0.0311,0.0,0.0,1927.06,2540.64,2.0,1.6,-0.0322,-0.0311,0.113,0.092,0.8,2.83,0.011,0.016,0.00037,0.00039,0.0,0.0,0.0,0.0,1,1.769,5.0,0,57.588,349.6947427925382,0.568,0.024,0.712,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.0011,0.0,613.5799999999999,-0.3999999999999999,0.0011,-0.021,2.03,0.005,2e-05,0.0,0.0,292.10674279253817,-0.5439999999999999,-0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599005087620124,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862,0.0,2534.0,1.5,-0.4862,0.117,0.913,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,601.35,0.044,0.17367,0.0,0.0,1.0,1.538,6.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.11359999999999999,0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.9039005087620124,4.2938764560000005,143.68544772,26.073939412097236,189.43519968
13_RT,3,Q1,Animal,Rabbit,7.0,40.0,0.0,4,4,0,0,14,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0379,0.0379,0.0,0.0,2233.18,2001.54,0.0,0.0,-0.0379,-0.0379,0.0,0.0,2.2,2.34,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1,2.564,7.0,1,213.396,184.07566302652103,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.097,0.257,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-231.63999999999987,0.0,0.0,0.0,0.1399999999999996,0.0,0.0,0.0,0.0,-29.32033697347896,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-0.257,-0.2631628705148205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0514,0.0,0.9414,0.6782371294851794,15.911232552,166.51036716,13.725049586583461,149.23882548
13_RT,3,Q3,Sign,Markings,7.0,40.0,0.0,4,4,0,0,14,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.1188,0.8963,0.0,0.0,2348.2,2212.36,0.5,0.7,-0.0039,-0.8963,0.078,0.077,1.8,1.05,0.049,0.001,0.01917,0.01426,0.0,0.0,0.0,0.0,1,1.9,7.0,1,265.248,76.50526315789475,1.58,0.967,1.068,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.7775,0.0,-135.8399999999997,0.1999999999999999,-0.8924,-0.001,-0.75,-0.048,-0.0049099999999999,0.0,0.0,-188.74273684210524,-0.6130000000000001,-0.7470000000000001,0.0,0.0,0.0,0.0,-0.292,0.0,0.0,0.0,-0.0898947368421052,0.0,0.0,0.0,5.0,0.0,2.186,2.372,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0277,0.0,2003.66,0.0,0.021,0.0,0.808,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,747.18,0.0,0.00066,0.0,100.0,1.0,2.24,7.0,1.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.316,0.2136,0.0,0.0,0.0,0.0,0.058399999999999994,0.0,0.0,0.0,0.0,0.4119999999999999,0.3221052631578947,19.777421376,175.0864884,5.704385431578948,164.95798632
14_RT,3,Q1,Animal,Rabbit,3.0,28.0,2.0,4,2,0,0,29,0,1,0.0,0.0,0,0,5.0,0.0,0.632,0,0,0.0,0.0,0.0,0.0,0.9999,0.9361,0.0,0.0,3119.89,2453.38,2.2,2.3,-0.9999,-0.9361,0.174,0.234,2.2,1.26,0.161,0.354,0.0,0.00548,0.6,0.316,7.0,35.7,0,3.166,3.0,1,294.05,169.21983575489577,0.077,1.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.031,0.0,0.0,0.0,0.205,0.0,0.0,0.9146,0.9902084649399874,External_Hazard,Not_Applicable,0.0,0,0.632,0,0.0,0.0,-0.0637999999999999,0.0,-666.5099999999998,0.0999999999999996,0.0637999999999999,0.06,-0.9400000000000002,0.1929999999999999,0.00548,-0.284,28.700000000000003,-124.83016424510424,1.61,0.0,0.0,0.0,0.0,0.0,-0.396,0.0,0.205,0.0,-0.5065910296904612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0854,0.0,0.0,0.0,0.0,0.8992000000000001,0.3926089703095388,21.924956100000003,232.62523818,12.617369393556539,182.92891956000003
14_RT,3,Q3,Sign,Markings,1.0,28.0,2.0,4,2,0,0,29,0,1,0.0,0.0,0,0,5.0,0.2,0.311,0,0,0.2,0.311,0.0,0.0,0.2749,0.946,0.0,0.0,2891.07,2369.76,3.7,3.0,-0.0621,-0.946,0.201,0.21,1.4,1.87,0.606,0.39,0.14657,0.01324,0.6,0.311,28.1,35.0,0,3.211,1.0,1,221.638,202.48832139520405,0.24,0.0,1.386,0.037,0.199,0.0,0.0,0.0,0.0,0.0,0.035,0.04,0.061,0.206,0.071,0.0,0.0,0.0,0.0,0.0,0.9878,0.9358455309872313,External_Hazard,Not_Applicable,0.0,0,0.1109999999999999,0,0.1109999999999999,0.0,0.6711,0.0,-521.31,-0.7000000000000002,-0.8838999999999999,0.0089999999999999,0.4700000000000002,-0.2159999999999999,-0.13333,-0.289,6.899999999999999,-19.14967860479598,-0.24,-1.349,-0.199,0.0,0.0,0.0049999999999999,0.145,-0.071,0.0,0.0,0.3102654624727499,0.0,0.0,0.0,5.0,0.2,3.352,1.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2559,0.0,3436.13,3.6,-0.0371,0.173,1.422,0.24,0.0,0.0,0.04,0.031,0.0,0.0,0.0,6.0,1.2,1004.2,0.542,0.09367,0.4,38.1,1.0,1.679,7.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0,0.048,0.2772,0.0398,0.0,0.0,0.007000000000000001,0.012199999999999999,0.014199999999999999,0.0,0.0,0.0,0.6016,0.91186546247275,16.525772556,215.56396134000002,15.097934219869206,176.69404512000003
15_RT,3,Q1,Animal,Rabbit,7.0,4.0,0.0,3,4,0,0,73,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8687,0.8955,0.0,0.0,2036.8,3089.44,2.1,3.1,-0.8687,-0.8955,0.158,0.161,1.6,0.89,0.5,0.043,0.01264,0.01045,0.0,0.0,0.0,0.0,0,2.245,7.0,1,106.332,187.77282850779508,0.102,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.309,0.075,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.0267999999999999,0.0,1052.64,1.0,-0.0267999999999999,0.003,-0.7100000000000001,-0.457,-0.00219,0.0,0.0,81.44082850779509,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.075,-0.6688489977728285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.020399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.015,0.0,0.9468,0.2779510022271715,7.928326584,151.8678816,14.000717639198218,230.35482528
15_RT,3,Q3,Sign,Markings,1.0,4.0,0.0,3,4,0,0,73,0,1,0.0,0.0,0,0,5.0,0.4,0.562,0,0,0.4,0.281,0.0,0.0,0.7531,0.1933,0.0,0.0,2911.84,2769.67,2.8,4.3,-0.7531,-0.1929,0.166,0.163,1.6,0.56,1.144,0.57,0.03603,0.00971,0.4,0.281,31.7,40.9,0,3.557,1.0,1,221.492,98.06016305875738,0.042,0.594,0.433,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.393,0.0,0.0,0.0,0.0,0.0,0.957,1.0,External_Hazard,Not_Applicable,0.0,0,0.162,0,-0.119,0.0,-0.5598,0.0,-142.17000000000007,1.5,0.5602,-0.003,-1.04,-0.574,-0.02632,-0.119,9.2,-123.43183694124264,0.5519999999999999,0.441,0.0,0.0,0.0,0.0,-0.215,-0.393,0.0,0.0,-0.196107337644082,0.0,0.0,0.0,5.0,0.4,4.972,4.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3682,0.0,1510.65,3.6,-0.3682,0.255,1.273,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,42.97,1.52,0.1082,0.4,10.9,1.0,1.558,7.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0,0.008400000000000001,0.0866,0.0,0.0,0.0,0.0,0.043,0.0786,0.0,0.0,0.0,0.7834,0.5872926623559179,16.514886504,217.11261408000001,7.311561877987068,206.51213454
16_RT,3,Q1,Animal,Rabbit,6.0,8.0,20.0,2,1,2,0,32,1,0,0.0,0.0,0,0,5.0,0.2,0.285,0,0,0.2,0.285,0.0,0.0,0.5378,0.8077,0.0,0.0,2876.73,1609.3,1.5,1.6,-0.5363,-0.8077,0.223,0.141,2.2,0.57,1.625,0.268,0.16298,0.01817,0.4,0.285,12.0,0.0,1,3.504,6.0,0,293.92199999999997,32.617009132420094,0.0,2.704,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.672,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0849999999999999,0,0.0849999999999999,0.0,0.2699,0.0,-1267.43,0.1,-0.2714,-0.082,-1.6300000000000003,-1.357,-0.14481,-0.115,-12.0,-261.3049908675799,2.704,0.0,-0.064,0.0,0.0,0.0,0.0,-0.167,0.0,-0.672,-0.5910894977168949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0334,0.0,0.13440000000000002,0.0,0.8193999999999999,0.2283105022831049,21.915412164,214.49474226,2.431989434931507,119.99262660000001
16_RT,3,Q3,Sign,Markings,5.0,8.0,20.0,2,1,2,0,32,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.3902,0.3102,0.0,0.0,2467.03,0.0,3.7,2.7,-0.3902,-0.3102,0.204,0.0,1.4,0.0,0.424,0.869,0.08341,0.01017,0.0,0.0,2.2,100.0,1,2.014,5.0,0,163.978,0.0,0.047,1.131,1.397,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.4,0.0,-0.08,0.0,-2467.03,-1.0,0.08,-0.204,-1.4,0.445,-0.07324,0.0,97.8,-163.978,1.084,-1.397,-0.205,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,-0.2257690168818271,0.0,0.0,0.0,5.0,0.4,3.931,2.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2837,0.0,1777.51,3.8,-0.2837,0.17,1.397,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,250.39,0.415,0.0552,0.2,20.9,1.0,1.6,7.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0094,0.2794,0.040999999999999995,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.6641999999999999,0.4384309831181727,12.226527636000002,183.94669086000002,0.0,0.0
